,Id,Target
12034,ID_505d358c7,4
12035,ID_0cefda39f,1
12036,ID_598943de0,1
12037,ID_f64ed5656,4
12038,ID_0dedc37a0,4
12039,ID_f17f5aafe,4
12040,ID_428f71254,4
12041,ID_54d4bea59,3
12042,ID_cc998624c,3
12043,ID_71a90b7ac,3
12044,ID_96b1f4348,4
12045,ID_c88c5281d,4
12046,ID_fdbfb253b,4
12047,ID_e0aa606d1,4
12048,ID_b6d087b93,4
12049,ID_97297a1e7,4
12050,ID_15069f9c5,4
12051,ID_a359972ef,4
12052,ID_fd6a24404,4
12053,ID_91cafdfdf,4
12054,ID_53aeb72fa,4
12055,ID_c5d94adec,4
12056,ID_938849ac8,4
12057,ID_416a56be6,4
12058,ID_dce14fd4b,4
12059,ID_852890bcb,4
12060,ID_86de0f5b6,4
12061,ID_927df6e64,4
12062,ID_5916095cd,4
12063,ID_024f80ff3,1
12064,ID_ea935a49e,1
12065,ID_71670555c,1
12066,ID_a0d27c6fb,1
12067,ID_731084423,3
12068,ID_cea778a93,3
12069,ID_2aa43d0b9,3
12070,ID_588a408b0,3
12071,ID_5302626cb,1
12072,ID_a41eb685a,1
12073,ID_a942bbe94,1
12074,ID_5c10b8255,1
12075,ID_7a7ee7ffa,1
12076,ID_bda661fe1,1
12077,ID_3a870f370,1
12078,ID_13a081073,1
12079,ID_d14f167c8,2
12080,ID_102225452,2
12081,ID_cb1520d07,2
12082,ID_a72f05e1b,2
12083,ID_b33294666,2
12084,ID_2786ec66a,2
12085,ID_bddfcb4b7,2
12086,ID_123850674,2
12087,ID_466b56c54,2
12088,ID_27e56ea96,2
12089,ID_d7d426967,4
12090,ID_69d34d741,4
12091,ID_c038ad653,4
12092,ID_f1392e175,4
12093,ID_1c1d9dcf9,4
12094,ID_b0efefee6,4
12095,ID_eebc11edb,4
12096,ID_c13c9bb46,2
12097,ID_26f452320,2
12098,ID_2a2bb339f,2
12099,ID_818cb205c,2
12100,ID_5b6836154,2
12101,ID_46d5717b5,4
12102,ID_c06f10aab,4
12103,ID_6af04c25a,2
12104,ID_f1dc7cabc,2
12105,ID_6cfd27c53,2
12106,ID_fd64d57e9,2
12107,ID_abee9edee,4
12108,ID_39926e989,3
12109,ID_a0c71f5e0,3
12110,ID_04c9f8ab7,3
12111,ID_3b0b2c4be,3
12112,ID_c8a7b365d,4
12113,ID_d730edf8c,4
12114,ID_8ff089f7e,4
12115,ID_179b21674,4
12116,ID_3f193ba42,1
12117,ID_98750f6d8,1
12118,ID_123554fa6,1
12119,ID_3116a33fe,1
12120,ID_710c09ae1,4
12121,ID_ffb4d3793,4
12122,ID_1f4f938fe,4
12123,ID_1c092a0be,4
12124,ID_f3b02712b,4
12125,ID_c68bd0915,4
12126,ID_ce35016f4,4
12127,ID_d1a4a64ba,4
12128,ID_b27f43122,4
12129,ID_868de7ad5,4
12130,ID_dce23eadd,3
12131,ID_05ede0a2d,4
12132,ID_ea01b9691,4
12133,ID_5f13942b1,4
12134,ID_953553a48,4
12135,ID_e2d59a420,4
12136,ID_50797c5d1,4
12137,ID_1d8ff7534,4
12138,ID_432fdc3be,4
12139,ID_8a5ea2c90,4
12140,ID_5b4411fff,4
12141,ID_f079d1cd2,3
12142,ID_08f7ead47,3
12143,ID_bfcd40283,3
12144,ID_17ae2b96a,3
12145,ID_f28119612,4
12146,ID_be355bbb9,4
12147,ID_197d38bd1,4
12148,ID_518472501,4
12149,ID_d07f19f3a,4
12150,ID_c66890b94,4
12151,ID_cfbde7ffb,3
12152,ID_693f99b15,3
12153,ID_33652f132,4
12154,ID_134f8c3a3,4
12155,ID_457b3230b,4
12156,ID_24f617f77,4
12157,ID_79653c52f,3
12158,ID_3f032b48a,3
12159,ID_c6ea97dbf,3
12160,ID_9423e05a9,3
12161,ID_d0625dbd3,3
12162,ID_915649d51,4
12163,ID_84ea0d122,3
12164,ID_e6ac75907,3
12165,ID_9215f31bc,3
12166,ID_98668c663,3
12167,ID_dfa5b2634,3
12168,ID_2f4d1bf06,4
12169,ID_39163205c,4
12170,ID_3d6fefbb0,4
12171,ID_a24e7cd3a,4
12172,ID_60444ac65,4
12173,ID_09e455a05,4
12174,ID_9683413e9,4
12175,ID_937a54edc,4
12176,ID_6ee89e5cf,4
12177,ID_558f23a80,4
12178,ID_d15555bae,4
12179,ID_76208998d,4
12180,ID_c04be9fbc,4
12181,ID_183f88319,4
12182,ID_11be67b7f,4
12183,ID_3dec07813,4
12184,ID_139c9f54c,2
12185,ID_409b2dc2d,2
12186,ID_f8a0322dd,4
12187,ID_269397879,4
12188,ID_b1a050899,4
12189,ID_c72b329d7,4
12190,ID_353f3a409,4
12191,ID_c025176e1,4
12192,ID_9241255a1,4
12193,ID_cd2d2c2af,4
12194,ID_b515cf820,4
12195,ID_7c3bf74d7,4
12196,ID_5fc55ac09,4
12197,ID_0a26b6592,4
12198,ID_e775e251e,4
12199,ID_198bdc739,4
12200,ID_39c1acad4,4
12201,ID_1a95929d8,4
12202,ID_9458d043e,4
12203,ID_f94a60963,4
12204,ID_c939f1482,4
12205,ID_cc3e7aaf8,3
12206,ID_f352137d2,3
12207,ID_cc6f6f1b0,3
12208,ID_b45231a05,1
12209,ID_43c75c7b4,1
12210,ID_2ad02141b,4
12211,ID_47559e6b9,4
12212,ID_3831f8675,4
12213,ID_f3ec699d5,3
12214,ID_28d28beaf,3
12215,ID_5cf39b44a,3
12216,ID_626819610,4
12217,ID_276511ef0,4
12218,ID_3560a0004,4
12219,ID_fc63f2c95,2
12220,ID_c5f762747,2
12221,ID_69c577414,2
12222,ID_b2fdd884e,2
12223,ID_9ad330756,2
12224,ID_afa2f9313,2
12225,ID_60f25d17e,2
12226,ID_92a0d4457,1
12227,ID_250d10baa,1
12228,ID_82127fa55,1
12229,ID_e60f5ee02,1
12230,ID_d1064c69d,1
12231,ID_d3210f266,1
12232,ID_3551d51d5,1
12233,ID_ea6109be5,2
12234,ID_aac214782,2
12235,ID_ecaf83271,2
12236,ID_603e01346,2
12237,ID_515872ccc,2
12238,ID_a78ff7567,2
12239,ID_4317a51de,2
12240,ID_1a7b0b69a,4
12241,ID_b4c4c7ddf,4
12242,ID_45cc96fc5,4
12243,ID_2698066d4,3
12244,ID_8b2c8cea5,1
12245,ID_34aa6a6bc,1
12246,ID_485f09b21,3
12247,ID_982bde6c5,3
12248,ID_5e068ecbf,3
12249,ID_e0e6a3878,3
12250,ID_3f2840555,3
12251,ID_777f530ba,3
12252,ID_79412230a,3
12253,ID_9d450f896,4
12254,ID_15759c7f1,4
12255,ID_f4ccc17aa,4
12256,ID_9721735b9,4
12257,ID_fc2bbada3,2
12258,ID_373d44d80,2
12259,ID_1faa2f564,2
12260,ID_bb29d4bbe,2
12261,ID_7b458987f,2
12262,ID_ca9a1d929,2
12263,ID_266cc2207,4
12264,ID_3ce960d9b,1
12265,ID_6e69aaf6d,1
12266,ID_0185e2099,1
12267,ID_b30f47d42,1
12268,ID_d370a5993,3
12269,ID_618df8ecd,3
12270,ID_aa1b326a9,3
12271,ID_f6748e509,3
12272,ID_e10b4dac8,1
12273,ID_f8023f9bd,1
12274,ID_cc573c616,4
12275,ID_d1ed5081e,4
12276,ID_1c3a244e3,4
12277,ID_c0010c14c,4
12278,ID_8dd51b325,4
12279,ID_a3cc4e80a,4
12280,ID_d2e8210d4,4
12281,ID_a41ee79ca,4
12282,ID_8484c9d27,3
12283,ID_ea95396c8,3
12284,ID_29a25dc3e,3
12285,ID_4345153d1,3
12286,ID_f077df1fe,3
12287,ID_7a57f94e9,4
12288,ID_186749412,4
12289,ID_b9dc1b578,4
12290,ID_4e4964982,4
12291,ID_b01f22ffa,1
12292,ID_2c9ae5b54,1
12293,ID_c426b25f4,1
12294,ID_2938c5982,1
12295,ID_2b7f8aa7c,4
12296,ID_08b35256e,1
12297,ID_a75894e64,1
12298,ID_88161aac5,1
12299,ID_6f43885ab,1
12300,ID_44585577d,1
12301,ID_c3c12b2b5,1
12302,ID_130b8fc9a,1
12303,ID_a4398f80b,4
12304,ID_92d611648,4
12305,ID_eded80f04,1
12306,ID_5b1928852,1
12307,ID_2c478fac4,1
12308,ID_8983df210,1
12309,ID_3ba526147,1
12310,ID_52ff3d88d,1
12311,ID_b77edf780,1
12312,ID_bf237e3d6,1
12313,ID_134757829,4
12314,ID_bb3f4033e,4
12315,ID_44044b5b4,3
12316,ID_84a89abe1,3
12317,ID_162ed3761,3
12318,ID_97265dc33,3
12319,ID_82727f459,3
12320,ID_9781d0ee2,3
12321,ID_5382d17a4,3
12322,ID_6ff53b120,3
12323,ID_b98df02ab,4
12324,ID_b8ffe3d15,3
12325,ID_1b53680cb,3
12326,ID_b6fcb3426,3
12327,ID_43621e892,3
12328,ID_9b728fd4c,4
12329,ID_c9e9c4979,4
12330,ID_93c160f4f,4
12331,ID_acae60851,1
12332,ID_e8a27d70c,1
12333,ID_0066cb288,3
12334,ID_b8579c44d,3
12335,ID_2bd8c64ff,3
12336,ID_cfd00e77f,2
12337,ID_88e5346ce,2
12338,ID_60c3e5864,2
12339,ID_b8d67a9ac,2
12340,ID_00027f57a,2
12341,ID_f571dd9d8,2
12342,ID_76b7c2b24,2
12343,ID_56a917dcb,4
12344,ID_345e7be6c,4
12345,ID_d2ffb2e6e,4
12346,ID_aa973534d,4
12347,ID_cbdbee09b,4
12348,ID_e4f986f9d,4
12349,ID_513ccb1d0,4
12350,ID_b9d48e72e,4
12351,ID_0e0f1ef0f,4
12352,ID_37dd8569f,4
12353,ID_ba1914c82,4
12354,ID_055b76865,4
12355,ID_83a9ebac9,4
12356,ID_37c539c75,4
12357,ID_d42eace42,4
12358,ID_c7de5222b,4
12359,ID_c9b16d635,4
12360,ID_e0375358f,4
12361,ID_eeef25118,4
12362,ID_e105e9ea5,4
12363,ID_e16137c4b,4
12364,ID_234b785aa,4
12365,ID_6e902fa37,4
12366,ID_43d3b3990,4
12367,ID_c8640c8da,4
12368,ID_901a8938f,4
12369,ID_be2b27465,4
12370,ID_94da5d8f0,1
12371,ID_3110f09f9,1
12372,ID_f35765f56,3
12373,ID_144adb3c0,3
12374,ID_7877e7259,3
12375,ID_015bbf621,3
12376,ID_b4b8513d5,3
12377,ID_bb94a0dac,4
12378,ID_8e4e0147e,4
12379,ID_1f57b5d6c,4
12380,ID_40f726395,2
12381,ID_2faad2328,2
12382,ID_6d690d7b5,2
12383,ID_c0b303625,3
12384,ID_20196c7bb,3
12385,ID_0b75197e8,3
12386,ID_2852ab223,3
12387,ID_38aeb3cc6,4
12388,ID_b8a986ebd,4
12389,ID_da4550403,4
12390,ID_1d9566292,4
12391,ID_ee8f74fcc,4
12392,ID_828000805,4
12393,ID_3a4e1ee25,4
12394,ID_761461b67,2
12395,ID_21fe44652,2
12396,ID_1a43f5d11,2
12397,ID_150645bf6,2
12398,ID_6d9828ade,2
12399,ID_cc9f2f34e,2
12400,ID_7199499d4,2
12401,ID_764d8fab6,3
12402,ID_c362f690c,2
12403,ID_c1a202ff0,2
12404,ID_d5001bbd4,2
12405,ID_6486477f4,4
12406,ID_3dacd47fe,4
12407,ID_f7aba80c3,4
12408,ID_235d05ade,4
12409,ID_72d71aeea,4
12410,ID_1c41fdac7,3
12411,ID_26b9d2ce7,1
12412,ID_a60417554,1
12413,ID_620956a86,1
12414,ID_b09c71730,1
12415,ID_968b1af5a,1
12416,ID_70ae9d489,3
12417,ID_99b91c77f,3
12418,ID_001fc84ac,3
12419,ID_bc7dcbba5,4
12420,ID_c92cfeb61,4
12421,ID_60d4fc5c7,1
12422,ID_dfb12c0e7,1
12423,ID_456928147,2
12424,ID_5356c7a00,2
12425,ID_300107a8c,2
12426,ID_8dbdb9c6d,2
12427,ID_fce573fd2,2
12428,ID_19f4adde5,2
12429,ID_2d6d8946c,2
12430,ID_e2ccaa503,2
12431,ID_418326a08,4
12432,ID_66d7d1714,4
12433,ID_17d06ee35,4
12434,ID_9be046e26,3
12435,ID_f7e668c6b,3
12436,ID_84f6865c6,3
12437,ID_87e5ab079,3
12438,ID_781ef70ba,4
12439,ID_2cac52c7f,4
12440,ID_45b101abc,4
12441,ID_a8c16ee51,2
12442,ID_455bd8fb3,2
12443,ID_ce7b1c69f,1
12444,ID_3377e70f6,1
12445,ID_b4a666606,1
12446,ID_c5a6e117c,2
12447,ID_e4aebb9d3,2
12448,ID_9d7b80d8b,2
12449,ID_028bdbf22,4
12450,ID_a8b82c7ff,4
12451,ID_83826f965,4
12452,ID_bc045a70f,4
12453,ID_5e8434483,4
12454,ID_bf62a1a03,4
12455,ID_a3da722ec,4
12456,ID_7cb55a751,1
12457,ID_ca163c6f6,1
12458,ID_1898969d3,1
12459,ID_07cbbb9ab,1
12460,ID_82007bbe0,1
12461,ID_c0042963f,4
12462,ID_f5aa2b4ab,4
12463,ID_09ecd5d5c,4
12464,ID_7f74e5a9d,3
12465,ID_463dea829,3
12466,ID_c3a13196c,4
12467,ID_881809f51,4
12468,ID_7c5068c98,4
12469,ID_5b9490f9e,4
12470,ID_029ca16ec,4
12471,ID_a1c97a28f,4
12472,ID_7191155d4,2
12473,ID_44442ea24,2
12474,ID_679aed9c9,2
12475,ID_3c25fb3c6,2
12476,ID_45907686c,2
12477,ID_3020ad906,2
12478,ID_5703c64c1,2
12479,ID_6ce113f97,2
12480,ID_2c3a93f3c,2
12481,ID_195982116,2
12482,ID_21f938f12,2
12483,ID_a84713fee,2
12484,ID_7f83c6c73,3
12485,ID_da3a9802a,3
12486,ID_5b5dbea49,4
12487,ID_578633402,3
12488,ID_2946626b4,3
12489,ID_dd92ef7e7,3
12490,ID_a9f29daa8,3
12491,ID_2f43c1d94,3
12492,ID_f4e27162e,4
12493,ID_e70fa8c1c,4
12494,ID_2515bedff,4
12495,ID_6d8b9f8dd,4
12496,ID_06a9220ac,4
12497,ID_3ebc2bfe4,4
12498,ID_88d34eddc,4
12499,ID_eb723bd84,4
12500,ID_74d121933,4
12501,ID_0c0d1f5c3,2
12502,ID_f17e9efb8,2
12503,ID_045add343,2
12504,ID_3f4cb1430,2
12505,ID_c29dcfb96,2
12506,ID_432c4cbbf,2
12507,ID_dc62a1fb5,2
12508,ID_5cfd318d0,3
12509,ID_f9d526282,3
12510,ID_5920f72d4,3
12511,ID_2cba69717,3
12512,ID_53b7ccbc0,3
12513,ID_8d6fd4f33,3
12514,ID_fd32c5a3d,3
12515,ID_4b7cd7217,3
12516,ID_89cae5672,4
12517,ID_4601fa4f4,4
12518,ID_b4986b9a4,2
12519,ID_08d6919bd,2
12520,ID_921dedc1c,2
12521,ID_4226f5119,2
12522,ID_0c78c7ca2,2
12523,ID_168b90f09,3
12524,ID_58cb380ac,3
12525,ID_f8721bfc3,2
12526,ID_ecbe0fa1a,2
12527,ID_a752b2526,4
12528,ID_a61f91381,4
12529,ID_757c11c55,4
12530,ID_18f0f2159,4
12531,ID_5151d65bb,4
12532,ID_925a9e86c,3
12533,ID_3c04c1499,3
12534,ID_760653165,4
12535,ID_be95eeaa3,4
12536,ID_1093a7a48,4
12537,ID_c13b5c09f,4
12538,ID_601982cdf,2
12539,ID_f13558676,2
12540,ID_7698426bd,2
12541,ID_6df0056d3,3
12542,ID_d010fb219,1
12543,ID_24a2bca1b,4
12544,ID_89fb8f348,4
12545,ID_07ea4264e,4
12546,ID_459f8353a,4
12547,ID_cb2c6fea4,4
12548,ID_b1b2792fe,4
12549,ID_1f11746a3,4
12550,ID_d8dd5989f,3
12551,ID_d99f8eb0c,3
12552,ID_0af26db76,4
12553,ID_5041f30ad,4
12554,ID_e83981509,4
12555,ID_e0f39d567,4
12556,ID_a1a0dc9ee,1
12557,ID_5ff891ec9,1
12558,ID_a99ce1f58,4
12559,ID_79d86d94d,4
12560,ID_c0cbde375,4
12561,ID_ce87c1670,4
12562,ID_bf877f7a7,1
12563,ID_11cf6eb11,1
12564,ID_f260aae10,1
12565,ID_9aa82397e,1
12566,ID_f659a23f3,2
12567,ID_778cfaf0b,2
12568,ID_b76d3e648,2
12569,ID_a80e19062,2
12570,ID_2a82e55c5,2
12571,ID_32c3bcaa1,2
12572,ID_6821a53ed,2
12573,ID_88bbbe9a1,2
12574,ID_74e972733,2
12575,ID_5c31e1ae4,2
12576,ID_8e7394812,4
12577,ID_c30e150c9,4
12578,ID_bfa93876c,4
12579,ID_94007e1fd,4
12580,ID_2212cfca3,4
12581,ID_fc8407735,4
12582,ID_d0f673e6d,4
12583,ID_d6a4ca5cd,4
12584,ID_474cf9447,4
12585,ID_9cb40b9d7,2
12586,ID_636704db2,2
12587,ID_ebad57893,4
12588,ID_729073b59,4
12589,ID_142e3604f,4
12590,ID_cc6368388,4
12591,ID_f3f0f2df1,4
12592,ID_a99d15a66,4
12593,ID_3ad003481,3
12594,ID_07cccbd10,3
12595,ID_11d8911e8,4
12596,ID_08a1ba3dd,4
12597,ID_76e156207,4
12598,ID_2d413089c,4
12599,ID_48784d3a2,4
12600,ID_90f207ccd,4
12601,ID_96576b874,4
12602,ID_3aac719be,4
12603,ID_9882f612c,4
12604,ID_ebe3f442b,4
12605,ID_3594db8af,4
12606,ID_7a4aac4b8,4
12607,ID_2b52faec0,1
12608,ID_993b1a896,1
12609,ID_600431c4b,1
12610,ID_f9a16f485,4
12611,ID_c5b1fa11c,4
12612,ID_8b10b6a42,4
12613,ID_a379f9e19,4
12614,ID_d648fc181,4
12615,ID_7a520054b,3
12616,ID_3bb9477af,3
12617,ID_bd102f7ef,3
12618,ID_66c587a9d,4
12619,ID_24ca9b14d,4
12620,ID_f7325c155,4
12621,ID_6684a8d18,4
12622,ID_6419a6ad6,4
12623,ID_89ce92456,4
12624,ID_3dbfae1d1,4
12625,ID_427c89cd8,3
12626,ID_b3074eeec,3
12627,ID_7df0d3e35,3
12628,ID_5cc85080e,3
12629,ID_f190ae48b,4
12630,ID_ed604c5d9,4
12631,ID_514e81ea8,4
12632,ID_758ad3581,3
12633,ID_c1619686a,2
12634,ID_7eadf0011,2
12635,ID_65e1cfe72,3
12636,ID_75f5aa15f,3
12637,ID_360126121,3
12638,ID_a0ea6edfb,2
12639,ID_8a3a11eea,2
12640,ID_847722e79,4
12641,ID_ecdf35d08,4
12642,ID_ba6c6e5fc,4
12643,ID_03dd729ea,1
12644,ID_206623dd3,1
12645,ID_049d1dbdc,1
12646,ID_457253ab8,1
12647,ID_c48d0a253,4
12648,ID_2c98208d2,4
12649,ID_5e7ca2056,4
12650,ID_7bddbf1d2,4
12651,ID_ba96796af,4
12652,ID_b84aec49d,4
12653,ID_959e50874,4
12654,ID_bbccc5d09,4
12655,ID_9d5a652e4,4
12656,ID_d72fadf54,4
12657,ID_a8173acff,4
12658,ID_a08842247,4
12659,ID_c9e5ca525,4
12660,ID_d2571a327,4
12661,ID_d7d82a1eb,4
12662,ID_a057e2d5d,4
12663,ID_a4e60844e,4
12664,ID_c795a08fc,4
12665,ID_24c75348e,3
12666,ID_0cf6e3719,3
12667,ID_0deccd28f,3
12668,ID_82084dae0,1
12669,ID_e952139b8,1
12670,ID_797f19d6c,4
12671,ID_cfa4e37f1,4
12672,ID_cbbaadc17,4
12673,ID_e9730ebd4,4
12674,ID_e95885095,2
12675,ID_e9e4a1bd7,2
12676,ID_3eb92c616,2
12677,ID_b541c1c86,2
12678,ID_1faaac0e7,2
12679,ID_3f2e66eb1,2
12680,ID_c31b79276,3
12681,ID_761f39d25,2
12682,ID_9b2e5d259,2
12683,ID_fae6c54ee,2
12684,ID_0e0fbe4d2,2
12685,ID_5bf1aed22,2
12686,ID_284b45e61,4
12687,ID_758f5e7a2,4
12688,ID_779eca2d1,4
12689,ID_0cff922e7,4
12690,ID_6345e977a,3
12691,ID_9d24e6b7c,3
12692,ID_2afaebf35,3
12693,ID_f499dfc7e,2
12694,ID_30ebc04da,2
12695,ID_fb17df35d,2
12696,ID_9d226f428,2
12697,ID_ce0a9ce6c,3
12698,ID_32a770ee1,4
12699,ID_85428674d,4
12700,ID_c61904a7f,4
12701,ID_98122dc22,4
12702,ID_966ff8288,4
12703,ID_135e83eb4,4
12704,ID_1deb5bc48,4
12705,ID_19f708555,4
12706,ID_3d1454026,3
12707,ID_23cd5e624,3
12708,ID_f3e88e72c,3
12709,ID_2708ad72f,1
12710,ID_6749a8f95,1
12711,ID_71a8547a6,1
12712,ID_4323ec6ca,3
12713,ID_f5fe6513e,3
12714,ID_56f493a84,3
12715,ID_8bbf8d0d7,3
12716,ID_28b683433,3
12717,ID_096a906f1,4
12718,ID_684017ea2,4
12719,ID_05f485608,4
12720,ID_907e0d756,4
12721,ID_533d7a3cc,1
12722,ID_4f2d83827,1
12723,ID_ab234d2aa,4
12724,ID_be1cea048,4
12725,ID_f2a1dcdb6,4
12726,ID_0292df9f7,3
12727,ID_c80e9330c,3
12728,ID_539999995,3
12729,ID_6a8161ece,3
12730,ID_fe3c31d66,4
12731,ID_cd675612c,4
12732,ID_a6808adca,4
12733,ID_868006ab6,1
12734,ID_c0cceee80,1
12735,ID_30035b448,1
12736,ID_bb14109df,1
12737,ID_fa6b292cd,1
12738,ID_7492cb0fc,4
12739,ID_1a628d0db,4
12740,ID_db15ebe54,3
12741,ID_b78865c8f,3
12742,ID_9fbb9d756,3
12743,ID_1be894988,3
12744,ID_e32a3e457,3
12745,ID_7c7911269,3
12746,ID_b84240f59,3
12747,ID_d0b0c3de9,3
12748,ID_780b460e5,3
12749,ID_1fc215fcd,3
12750,ID_5a22cd6c0,3
12751,ID_b1fcc382f,3
12752,ID_40d09bd82,3
12753,ID_93fa2f7cc,4
12754,ID_3f46e738a,4
12755,ID_03e1e0a28,4
12756,ID_e111f8af4,4
12757,ID_616562416,4
12758,ID_74ab1a310,4
12759,ID_e0f0a0b69,4
12760,ID_8f55d42b3,4
12761,ID_9ed3496ab,4
12762,ID_e10aa4bba,4
12763,ID_bde6e351f,4
12764,ID_2a8ec7253,3
12765,ID_cc7123151,3
12766,ID_81742f161,4
12767,ID_36c5e7eea,4
12768,ID_5c010fb3f,4
12769,ID_03563e2d9,4
12770,ID_28a980e68,4
12771,ID_1012743c6,1
12772,ID_34ae267af,1
12773,ID_10bb68c68,1
12774,ID_9abb92f49,1
12775,ID_11b2f6843,1
12776,ID_b7b5aaf51,1
12777,ID_68f7b1dae,1
12778,ID_d979de96c,1
12779,ID_03153d2c1,1
12780,ID_39b39c047,1
12781,ID_17fd1aa5a,1
12782,ID_0f5fb6585,4
12783,ID_3076f50db,4
12784,ID_6e12fcfcf,4
12785,ID_33d15c633,4
12786,ID_a09704dfd,3
12787,ID_f50faa60a,3
12788,ID_ba7a54e11,3
12789,ID_afa127830,3
12790,ID_49659ca1e,3
12791,ID_3c02bf0d8,3
12792,ID_cdc23404f,3
12793,ID_93000f2bc,4
12794,ID_6b692c6e8,4
12795,ID_1039417f9,3
12796,ID_da1047fbc,3
12797,ID_f7a3ee6f5,3
12798,ID_948d90330,4
12799,ID_dbcd412e8,4
12800,ID_b55840b53,4
12801,ID_efd9b799a,4
12802,ID_0d9dea593,4
12803,ID_1c7cf9f89,3
12804,ID_964f6c28a,3
12805,ID_340f14aab,4
12806,ID_aa059be71,4
12807,ID_b5d881e52,4
12808,ID_363bb50e9,4
12809,ID_c89ee392a,3
12810,ID_40d77eca6,3
12811,ID_75589d117,3
12812,ID_bd1268e1f,3
12813,ID_a87ae12b1,4
12814,ID_7c6b7f146,4
12815,ID_d9887256b,4
12816,ID_f4f27e8f1,4
12817,ID_4d735cd71,4
12818,ID_d4829c9a8,4
12819,ID_14a6f61cd,4
12820,ID_682bbf32a,4
12821,ID_4c211986b,4
12822,ID_61d06296b,3
12823,ID_ca4e80624,3
12824,ID_c22173d77,3
12825,ID_20b1a418a,3
12826,ID_28e81976a,3
12827,ID_c0cf48141,3
12828,ID_9d0611aa2,4
12829,ID_b186d5b75,4
12830,ID_dc4fbf78a,4
12831,ID_ca315e3ec,4
12832,ID_59a47b8e0,4
12833,ID_a0a720baf,4
12834,ID_31fb32801,4
12835,ID_84c9c2627,4
12836,ID_3ffa62cda,4
12837,ID_a7c772190,4
12838,ID_f87eb57eb,2
12839,ID_a1240e680,2
12840,ID_4f0b84b9d,2
12841,ID_06235a498,2
12842,ID_13715a72f,2
12843,ID_d41b332c7,4
12844,ID_2f9e1f755,4
12845,ID_40a2e222f,4
12846,ID_1c61e6883,4
12847,ID_ad58298da,4
12848,ID_9b7701464,4
12849,ID_f2294706c,4
12850,ID_5a5de9a71,4
12851,ID_f22fdc35a,4
12852,ID_278211ef0,2
12853,ID_aa8bf06d1,2
12854,ID_11a0220b4,4
12855,ID_6c13b9743,4
12856,ID_59ee87916,4
12857,ID_a6082c27f,4
12858,ID_fbf583442,4
12859,ID_40648ff43,4
12860,ID_e6e7461b9,3
12861,ID_c2f7dfe0c,3
12862,ID_eba5ffffd,3
12863,ID_8680c5ed6,3
12864,ID_6e3dc95cf,4
12865,ID_983ee6655,4
12866,ID_bad18d1c6,4
12867,ID_e9b358b9b,4
12868,ID_cfaa79103,4
12869,ID_c811facff,4
12870,ID_2112759cf,4
12871,ID_18910bd38,4
12872,ID_b2c8949c0,4
12873,ID_88e5a81ff,4
12874,ID_d8c96244b,4
12875,ID_7a686c5fe,4
12876,ID_2b3394cde,4
12877,ID_ab161a367,4
12878,ID_fad92e753,2
12879,ID_785a9e96f,2
12880,ID_6af8efeb0,2
12881,ID_366cfbee6,2
12882,ID_237af28b5,2
12883,ID_fefaa6a63,2
12884,ID_7bb671656,2
12885,ID_45ef818e1,2
12886,ID_6f0a936ac,2
12887,ID_d090438d8,2
12888,ID_810c96849,4
12889,ID_230af90f1,4
12890,ID_ea17a0878,4
12891,ID_796c3f4d5,4
12892,ID_f645fbb73,4
12893,ID_078d0acfe,4
12894,ID_bf617190e,4
12895,ID_03d969ab4,4
12896,ID_510eaf129,4
12897,ID_fe167b082,4
12898,ID_4ff122636,4
12899,ID_b27f9819e,4
12900,ID_af65e7768,4
12901,ID_8d5107130,3
12902,ID_57a490ec7,2
12903,ID_2fa45b951,2
12904,ID_bfcc380ff,2
12905,ID_4524e73bb,3
12906,ID_cd9445c15,3
12907,ID_7a085f4cd,4
12908,ID_a0f7ef76f,4
12909,ID_45944aa4d,4
12910,ID_3a90a04c6,2
12911,ID_c424246e5,2
12912,ID_c7e49c8e0,1
12913,ID_e4e61f5a3,1
12914,ID_6548279dd,1
12915,ID_3585f4ea0,1
12916,ID_ce980f996,4
12917,ID_f64891f97,4
12918,ID_7e53e086b,4
12919,ID_cdecd36f0,4
12920,ID_70ff2efcc,4
12921,ID_8b7ad0cb8,4
12922,ID_cdba0ca00,4
12923,ID_2175b6b4b,4
12924,ID_5784c6318,4
12925,ID_1bf5a2a44,3
12926,ID_5a11ed585,3
12927,ID_4c37d53eb,4
12928,ID_c7d39a24d,4
12929,ID_fab195133,4
12930,ID_e67ad50b2,3
12931,ID_cf05ee445,3
12932,ID_3f9dc8670,3
12933,ID_c59c3217c,3
12934,ID_5e69ab1b4,4
12935,ID_72837c2b7,4
12936,ID_4776d036b,4
12937,ID_6d5b2e39c,4
12938,ID_db3bda632,4
12939,ID_1630f6c15,3
12940,ID_70dc326ca,3
12941,ID_e3a975a99,3
12942,ID_6af0530dc,2
12943,ID_ea509896d,4
12944,ID_ec77861d9,4
12945,ID_4e7f8e27a,4
12946,ID_d975982fd,4
12947,ID_d47746c6c,4
12948,ID_1d992b399,2
12949,ID_cec7b1d88,4
12950,ID_c500c4cf4,4
12951,ID_92db794d0,4
12952,ID_34e79bdd2,3
12953,ID_ed8c4dfae,3
12954,ID_f7b3631e0,3
12955,ID_033d248f5,3
12956,ID_c3400d566,4
12957,ID_e5ce0c2f5,4
12958,ID_9678176e4,4
12959,ID_e7713fce6,4
12960,ID_3f9868c03,4
12961,ID_1dfcf19d5,4
